contaminated_client_indices:[11, 1, 42, 12, 36, 2, 30, 23, 46, 49, 45, 40, 27, 3, 39]
weights list(greater): [37, 9, 46, 19, 16, 21, 41, 2, 8, 0, 24, 4, 20, 47, 39, 10, 18, 11, 44, 26, 32, 7, 30, 23, 31, 42, 34, 45, 38, 3, 36, 33, 13, 5, 14, 6, 17, 25, 35, 28, 29, 49, 43, 48, 22, 12, 27, 15, 1, 40]
weights list(greater): [9, 37, 46, 4, 2, 19, 41, 8, 21, 24, 10, 0, 16, 45, 23, 18, 47, 20, 5, 39, 26, 30, 32, 11, 17, 31, 14, 44, 7, 33, 29, 34, 28, 38, 42, 25, 13, 6, 48, 49, 36, 35, 22, 3, 43, 27, 12, 15, 40, 1]
weights list(greater): [37, 9, 2, 41, 46, 0, 45, 4, 20, 16, 21, 47, 10, 19, 24, 8, 39, 23, 34, 18, 11, 32, 14, 36, 42, 26, 13, 30, 44, 28, 7, 31, 22, 38, 33, 29, 3, 5, 49, 25, 48, 17, 35, 6, 27, 12, 43, 15, 1, 40]
weights list(greater): [19, 9, 41, 46, 37, 8, 2, 0, 24, 23, 21, 4, 45, 47, 26, 16, 18, 39, 5, 10, 14, 20, 11, 7, 44, 30, 6, 17, 32, 38, 42, 49, 28, 33, 25, 3, 13, 34, 35, 36, 22, 12, 29, 31, 43, 15, 48, 27, 1, 40]
weights list(greater): [9, 2, 37, 46, 21, 4, 8, 41, 19, 20, 47, 16, 24, 0, 10, 45, 23, 39, 18, 44, 34, 14, 11, 31, 26, 38, 13, 30, 32, 33, 42, 5, 7, 3, 49, 22, 36, 35, 29, 28, 25, 17, 48, 6, 27, 43, 12, 15, 40, 1]
weights list(greater): [9, 46, 41, 2, 37, 0, 21, 24, 19, 8, 4, 23, 10, 45, 14, 26, 39, 44, 16, 17, 47, 20, 18, 5, 32, 38, 31, 11, 30, 49, 7, 13, 34, 36, 42, 22, 35, 28, 6, 25, 33, 3, 48, 43, 29, 12, 15, 27, 1, 40]
weights list(greater): [37, 9, 46, 41, 21, 0, 8, 47, 20, 2, 24, 4, 16, 23, 18, 19, 31, 10, 30, 45, 32, 44, 39, 13, 11, 36, 34, 26, 5, 42, 38, 14, 7, 28, 22, 33, 48, 17, 29, 3, 35, 49, 6, 25, 43, 15, 12, 27, 40, 1]
weights list(greater): [9, 37, 46, 41, 21, 0, 2, 19, 24, 8, 16, 23, 10, 45, 39, 5, 4, 44, 26, 47, 14, 18, 49, 32, 38, 20, 30, 7, 11, 17, 6, 13, 36, 31, 34, 25, 42, 22, 28, 33, 48, 3, 12, 15, 35, 29, 43, 27, 40, 1]
weights list(greater): [37, 41, 19, 46, 9, 8, 0, 23, 16, 45, 2, 47, 10, 26, 24, 20, 21, 14, 18, 30, 4, 5, 36, 39, 28, 32, 11, 34, 7, 22, 44, 33, 42, 13, 17, 31, 12, 6, 3, 49, 48, 29, 38, 15, 35, 43, 25, 27, 40, 1]
weights list(greater): [37, 2, 41, 21, 46, 9, 19, 8, 23, 0, 4, 24, 10, 47, 16, 5, 45, 18, 6, 14, 26, 36, 39, 30, 32, 31, 7, 44, 11, 20, 17, 38, 42, 25, 13, 34, 33, 28, 22, 43, 49, 12, 48, 29, 3, 35, 15, 27, 1, 40]
weights list(greater): [41, 37, 2, 9, 46, 21, 16, 19, 45, 20, 47, 4, 34, 8, 18, 10, 24, 44, 23, 0, 39, 26, 31, 13, 14, 11, 32, 5, 7, 38, 36, 42, 30, 49, 28, 17, 35, 25, 48, 33, 6, 22, 3, 29, 15, 12, 27, 43, 40, 1]
weights list(greater): [41, 37, 46, 21, 2, 9, 19, 4, 8, 45, 24, 0, 16, 18, 23, 20, 47, 17, 10, 14, 44, 30, 39, 26, 5, 32, 36, 7, 49, 31, 11, 6, 13, 38, 34, 35, 42, 29, 33, 28, 22, 25, 12, 48, 3, 43, 27, 15, 40, 1]
weights list(greater): [37, 41, 9, 2, 19, 21, 16, 46, 4, 8, 47, 18, 20, 23, 45, 30, 24, 0, 34, 10, 39, 36, 11, 31, 44, 14, 32, 42, 26, 7, 13, 29, 28, 38, 17, 25, 5, 33, 6, 22, 12, 3, 35, 49, 43, 48, 15, 27, 1, 40]
contaminated_client_indices:[10, 30, 43, 2, 36, 45, 13, 46, 1, 8, 7, 47, 26, 42, 49]
weights list(greater): [30, 13, 8, 31, 29, 37, 0, 18, 49, 27, 9, 22, 16, 25, 41, 39, 17, 33, 23, 20, 2, 43, 44, 19, 6, 7, 26, 47, 11, 35, 46, 3, 14, 15, 48, 45, 34, 4, 1, 42, 5, 10, 36, 28, 21, 40, 12, 38, 32, 24]
weights list(greater): [9, 37, 6, 2, 11, 5, 35, 48, 22, 0, 15, 41, 39, 3, 31, 18, 13, 19, 42, 8, 44, 17, 25, 1, 46, 27, 47, 36, 32, 16, 28, 10, 4, 7, 20, 34, 24, 30, 49, 33, 43, 38, 21, 26, 12, 29, 40, 23, 45, 14]
contaminated_client_indices:[41, 49, 40, 22, 32, 0, 26, 23, 4, 35, 8, 12, 31, 42, 48]
contaminated_client_indices:[16, 37, 27, 23, 24, 44, 22, 7, 43, 11, 3, 12, 40, 33, 2]
weights list(greater): [2, 9, 39, 0, 11, 35, 15, 22, 5, 3, 8, 36, 28, 41, 18, 37, 46, 6, 33, 17, 1, 34, 25, 42, 47, 27, 19, 48, 24, 31, 10, 20, 49, 38, 30, 43, 7, 32, 4, 21, 44, 26, 16, 13, 12, 29, 40, 23, 45, 14]
weights list(greater): [46, 9, 3, 19, 39, 33, 21, 29, 7, 6, 30, 31, 36, 38, 11, 2, 37, 45, 27, 47, 10, 4, 28, 13, 18, 41, 42, 17, 20, 23, 0, 49, 32, 16, 48, 5, 1, 35, 43, 26, 15, 25, 8, 22, 34, 44, 24, 14, 12, 40]
weights list(greater): [2, 37, 8, 39, 5, 24, 3, 1, 35, 41, 15, 9, 22, 11, 28, 20, 19, 0, 6, 36, 42, 33, 18, 47, 25, 30, 27, 46, 17, 34, 49, 21, 43, 10, 31, 4, 38, 48, 32, 7, 44, 40, 16, 29, 23, 12, 13, 26, 14, 45]
weights list(greater): [7, 4, 15, 31, 19, 41, 18, 46, 21, 9, 24, 10, 30, 35, 8, 13, 27, 37, 42, 11, 29, 25, 20, 22, 38, 45, 49, 12, 44, 43, 28, 26, 16, 6, 34, 48, 2, 14, 33, 23, 32, 40, 5, 47, 3, 39, 36, 17, 0, 1]
weights list(greater): [30, 3, 9, 27, 15, 0, 47, 48, 33, 2, 28, 6, 45, 4, 31, 39, 37, 19, 7, 11, 46, 38, 16, 8, 41, 26, 10, 25, 14, 32, 49, 29, 36, 35, 21, 13, 23, 5, 18, 20, 17, 43, 1, 24, 44, 42, 40, 22, 12, 34]
weights list(greater): [37, 35, 39, 3, 9, 20, 5, 8, 1, 41, 2, 11, 15, 17, 49, 19, 42, 47, 22, 46, 6, 28, 24, 0, 25, 21, 36, 18, 33, 32, 34, 30, 43, 7, 31, 4, 10, 27, 44, 16, 48, 38, 12, 40, 23, 29, 13, 14, 26, 45]
weights list(greater): [41, 30, 31, 7, 9, 35, 4, 29, 46, 10, 12, 37, 13, 25, 27, 23, 18, 20, 19, 48, 11, 49, 44, 22, 16, 6, 42, 26, 38, 2, 45, 15, 33, 43, 14, 28, 21, 32, 36, 24, 40, 3, 17, 47, 8, 5, 34, 39, 0, 1]
weights list(greater): [0, 37, 9, 45, 41, 19, 16, 11, 6, 2, 12, 48, 32, 25, 27, 47, 49, 14, 15, 18, 29, 33, 28, 3, 30, 10, 46, 31, 7, 23, 44, 39, 17, 26, 21, 4, 22, 20, 8, 36, 40, 42, 38, 34, 5, 43, 24, 35, 13, 1]
weights list(greater): [19, 37, 35, 8, 41, 9, 20, 28, 39, 15, 3, 46, 42, 17, 1, 0, 47, 49, 22, 5, 25, 21, 24, 31, 36, 2, 11, 27, 10, 4, 6, 18, 43, 34, 30, 33, 32, 7, 23, 38, 44, 16, 12, 48, 40, 14, 13, 26, 29, 45]
weights list(greater): [30, 23, 9, 41, 13, 7, 18, 29, 46, 35, 27, 2, 40, 37, 16, 22, 19, 31, 45, 4, 48, 25, 6, 42, 10, 47, 44, 20, 11, 43, 28, 14, 33, 49, 26, 15, 36, 32, 38, 3, 21, 17, 5, 39, 0, 12, 24, 34, 8, 1]
weights list(greater): [9, 6, 37, 41, 0, 45, 49, 47, 12, 7, 30, 27, 11, 32, 18, 10, 20, 8, 46, 16, 17, 5, 31, 2, 22, 40, 48, 21, 39, 44, 24, 42, 38, 29, 25, 1, 4, 19, 36, 33, 3, 43, 35, 34, 14, 28, 15, 26, 23, 13]
weights list(greater): [19, 35, 42, 37, 5, 9, 8, 41, 39, 20, 0, 28, 1, 47, 17, 25, 3, 46, 21, 49, 22, 15, 24, 4, 2, 32, 30, 36, 11, 31, 10, 33, 27, 18, 34, 6, 43, 38, 16, 7, 44, 23, 26, 12, 40, 48, 14, 13, 29, 45]
weights list(greater): [13, 30, 9, 41, 25, 7, 37, 14, 18, 23, 20, 2, 46, 28, 16, 48, 29, 6, 33, 27, 40, 11, 4, 43, 35, 22, 44, 42, 31, 49, 26, 47, 32, 38, 19, 45, 10, 15, 5, 21, 3, 34, 17, 0, 36, 12, 24, 8, 39, 1]
weights list(greater): [9, 41, 37, 6, 12, 47, 10, 46, 19, 0, 39, 2, 18, 5, 8, 27, 17, 49, 36, 42, 40, 33, 22, 3, 28, 20, 44, 11, 15, 21, 43, 24, 35, 38, 1, 7, 32, 31, 34, 30, 25, 4, 48, 29, 45, 16, 23, 26, 13, 14]
weights list(greater): [19, 8, 41, 9, 3, 5, 35, 37, 21, 39, 20, 0, 42, 1, 17, 28, 49, 4, 15, 30, 25, 32, 46, 47, 27, 31, 24, 36, 23, 7, 22, 10, 44, 2, 33, 43, 18, 6, 11, 16, 14, 34, 12, 40, 38, 48, 26, 45, 13, 29]
weights list(greater): [30, 41, 7, 9, 2, 28, 13, 6, 46, 23, 18, 20, 37, 27, 45, 11, 43, 35, 16, 33, 14, 48, 4, 22, 8, 29, 49, 42, 15, 10, 32, 47, 40, 5, 21, 17, 31, 26, 19, 25, 3, 39, 44, 12, 38, 0, 24, 1, 34, 36]
weights list(greater): [37, 9, 12, 47, 10, 5, 2, 24, 46, 19, 41, 8, 1, 39, 3, 17, 18, 33, 28, 0, 49, 36, 22, 43, 6, 11, 38, 15, 27, 42, 20, 34, 44, 21, 31, 35, 25, 40, 32, 30, 7, 4, 48, 29, 45, 16, 26, 23, 13, 14]
weights list(greater): [5, 19, 9, 3, 8, 41, 30, 39, 49, 21, 28, 35, 46, 1, 17, 37, 20, 25, 0, 31, 47, 22, 32, 4, 42, 15, 36, 10, 24, 33, 23, 18, 16, 43, 14, 11, 7, 27, 34, 6, 2, 26, 38, 45, 48, 12, 44, 13, 40, 29]
weights list(greater): [35, 18, 9, 41, 19, 46, 7, 11, 37, 6, 27, 30, 2, 47, 13, 28, 10, 23, 49, 43, 16, 22, 31, 33, 20, 14, 8, 45, 42, 4, 48, 24, 29, 32, 15, 40, 3, 39, 5, 17, 25, 12, 26, 0, 44, 38, 21, 1, 36, 34]
weights list(greater): [47, 19, 5, 37, 8, 12, 2, 46, 15, 28, 3, 9, 41, 18, 0, 1, 49, 10, 17, 22, 33, 36, 39, 42, 43, 11, 24, 38, 27, 44, 6, 21, 34, 35, 40, 25, 20, 31, 30, 4, 7, 32, 48, 23, 29, 16, 13, 26, 45, 14]
weights list(greater): [19, 30, 35, 3, 8, 41, 9, 20, 21, 0, 39, 5, 47, 16, 4, 28, 27, 25, 49, 17, 22, 10, 37, 43, 14, 15, 1, 46, 36, 31, 32, 24, 23, 42, 6, 18, 45, 34, 33, 12, 11, 7, 40, 26, 2, 44, 13, 38, 48, 29]
weights list(greater): [18, 41, 14, 9, 35, 44, 16, 7, 30, 20, 47, 6, 31, 2, 19, 37, 46, 8, 11, 23, 24, 26, 27, 43, 22, 45, 10, 13, 33, 48, 49, 29, 4, 15, 40, 28, 42, 34, 32, 12, 3, 39, 25, 17, 0, 5, 21, 1, 38, 36]
weights list(greater): [41, 2, 47, 37, 0, 12, 46, 15, 3, 39, 17, 19, 22, 10, 24, 9, 8, 43, 42, 5, 1, 27, 49, 21, 33, 28, 18, 44, 34, 20, 36, 31, 38, 6, 35, 11, 40, 4, 7, 30, 25, 16, 32, 45, 48, 26, 29, 13, 23, 14]
weights list(greater): [30, 19, 9, 5, 3, 35, 21, 41, 0, 20, 49, 39, 28, 8, 37, 22, 47, 1, 10, 16, 15, 4, 14, 27, 23, 17, 40, 32, 31, 25, 36, 46, 43, 26, 45, 18, 24, 42, 33, 7, 2, 12, 6, 34, 13, 44, 11, 48, 38, 29]
weights list(greater): [9, 7, 18, 19, 41, 31, 16, 6, 35, 37, 44, 27, 14, 2, 49, 20, 48, 23, 30, 43, 22, 46, 45, 11, 33, 13, 12, 10, 28, 40, 24, 15, 39, 42, 8, 3, 4, 29, 26, 32, 34, 0, 21, 17, 47, 5, 25, 38, 36, 1]
weights list(greater): [37, 9, 8, 41, 19, 47, 46, 15, 0, 12, 17, 3, 5, 2, 49, 10, 39, 1, 24, 43, 36, 22, 42, 38, 28, 27, 33, 18, 21, 20, 34, 11, 44, 31, 6, 35, 30, 4, 32, 25, 7, 40, 16, 45, 48, 26, 29, 23, 13, 14]
weights list(greater): [30, 19, 3, 0, 16, 21, 20, 35, 5, 9, 8, 1, 28, 41, 45, 47, 42, 49, 25, 4, 31, 15, 39, 32, 27, 36, 14, 26, 17, 10, 43, 23, 37, 18, 22, 40, 7, 34, 33, 46, 2, 6, 44, 13, 24, 12, 11, 38, 48, 29]
weights list(greater): [19, 9, 16, 18, 31, 44, 7, 6, 33, 27, 30, 8, 37, 41, 2, 12, 35, 10, 13, 14, 49, 22, 43, 26, 23, 45, 11, 48, 15, 47, 46, 29, 28, 20, 24, 3, 39, 17, 0, 40, 32, 42, 4, 25, 5, 21, 34, 38, 36, 1]
weights list(greater): [37, 8, 41, 2, 49, 47, 19, 5, 9, 3, 10, 46, 0, 17, 12, 24, 39, 18, 15, 28, 42, 36, 20, 33, 43, 44, 1, 27, 22, 11, 34, 38, 21, 31, 35, 25, 40, 4, 30, 16, 6, 32, 7, 45, 14, 13, 23, 29, 48, 26]
weights list(greater): [30, 19, 3, 5, 21, 9, 0, 20, 16, 41, 35, 47, 1, 8, 39, 45, 4, 49, 28, 42, 37, 26, 27, 10, 14, 23, 25, 31, 32, 7, 18, 40, 44, 17, 22, 43, 24, 36, 15, 46, 33, 34, 6, 12, 2, 11, 13, 38, 48, 29]
weights list(greater): [19, 9, 31, 16, 41, 7, 49, 14, 44, 6, 22, 2, 18, 46, 23, 28, 27, 45, 37, 43, 33, 11, 10, 12, 30, 48, 4, 35, 13, 29, 5, 15, 3, 32, 21, 0, 40, 20, 39, 38, 42, 26, 34, 47, 17, 8, 24, 1, 25, 36]
weights list(greater): [8, 2, 9, 19, 3, 0, 46, 49, 37, 47, 39, 10, 41, 24, 42, 18, 5, 1, 17, 28, 22, 12, 15, 21, 27, 36, 33, 43, 44, 38, 20, 4, 11, 34, 25, 16, 35, 31, 30, 6, 14, 32, 7, 45, 40, 26, 13, 23, 29, 48]
weights list(greater): [30, 19, 16, 3, 35, 5, 9, 20, 21, 45, 0, 47, 41, 27, 8, 46, 42, 10, 26, 28, 49, 39, 14, 4, 31, 25, 40, 43, 32, 1, 15, 23, 37, 6, 2, 17, 24, 7, 22, 34, 33, 36, 18, 44, 12, 11, 13, 38, 48, 29]
weights list(greater): [31, 9, 19, 16, 6, 27, 14, 41, 22, 2, 35, 45, 48, 23, 11, 46, 10, 18, 44, 7, 12, 28, 43, 37, 49, 30, 0, 3, 15, 39, 20, 29, 21, 32, 34, 40, 4, 47, 5, 42, 26, 13, 33, 17, 8, 24, 1, 38, 25, 36]
weights list(greater): [8, 37, 19, 46, 9, 2, 49, 39, 41, 3, 0, 47, 28, 5, 24, 17, 10, 22, 18, 12, 21, 43, 36, 1, 33, 42, 38, 27, 34, 15, 11, 31, 20, 25, 4, 44, 14, 32, 35, 7, 16, 6, 45, 26, 40, 30, 23, 13, 48, 29]
weights list(greater): [19, 30, 3, 21, 0, 45, 41, 20, 5, 9, 4, 35, 47, 8, 46, 26, 40, 28, 10, 49, 16, 27, 14, 31, 39, 32, 25, 42, 43, 2, 7, 1, 37, 17, 22, 12, 23, 6, 24, 18, 34, 33, 36, 13, 15, 44, 38, 11, 48, 29]
weights list(greater): [9, 12, 19, 31, 23, 27, 6, 7, 18, 16, 22, 2, 45, 41, 3, 28, 37, 14, 11, 44, 30, 47, 10, 33, 42, 48, 15, 29, 4, 43, 32, 46, 0, 35, 49, 39, 24, 26, 20, 38, 17, 13, 5, 40, 21, 34, 8, 1, 25, 36]
weights list(greater): [41, 9, 8, 19, 2, 46, 37, 3, 28, 49, 22, 0, 10, 5, 47, 39, 15, 42, 24, 33, 18, 17, 43, 27, 34, 21, 12, 1, 36, 23, 31, 38, 4, 40, 20, 44, 11, 14, 35, 25, 16, 30, 7, 45, 32, 26, 6, 13, 48, 29]
weights list(greater): [19, 16, 30, 0, 45, 3, 21, 4, 5, 20, 42, 35, 28, 10, 40, 26, 8, 9, 46, 47, 14, 31, 41, 49, 27, 2, 25, 39, 22, 6, 7, 32, 1, 15, 13, 43, 17, 24, 12, 37, 23, 33, 36, 38, 44, 18, 34, 48, 11, 29]
weights list(greater): [19, 12, 9, 31, 23, 6, 16, 27, 18, 44, 22, 47, 4, 45, 2, 0, 33, 3, 10, 11, 37, 40, 32, 28, 7, 46, 49, 41, 26, 15, 14, 30, 48, 17, 35, 42, 43, 39, 34, 24, 5, 29, 21, 20, 1, 38, 13, 8, 36, 25]
weights list(greater): [8, 2, 41, 46, 19, 0, 37, 3, 9, 49, 39, 28, 10, 15, 24, 47, 18, 5, 12, 17, 33, 34, 22, 42, 36, 21, 27, 23, 43, 1, 38, 31, 11, 16, 40, 20, 45, 4, 44, 30, 7, 32, 25, 35, 26, 14, 6, 13, 48, 29]
weights list(greater): [19, 30, 3, 21, 16, 4, 0, 45, 5, 20, 35, 9, 49, 1, 26, 27, 46, 10, 8, 28, 40, 42, 32, 14, 31, 39, 12, 2, 7, 47, 41, 43, 25, 6, 15, 24, 36, 13, 37, 44, 33, 22, 34, 38, 17, 23, 18, 11, 29, 48]
weights list(greater): [12, 19, 23, 9, 31, 6, 16, 27, 45, 18, 24, 22, 44, 37, 32, 15, 33, 0, 47, 41, 28, 3, 10, 34, 2, 30, 4, 46, 35, 48, 43, 17, 7, 14, 8, 5, 26, 21, 49, 20, 42, 40, 11, 1, 39, 13, 38, 29, 36, 25]
weights list(greater): [41, 19, 2, 28, 3, 8, 10, 47, 49, 37, 0, 39, 46, 9, 15, 5, 21, 23, 22, 27, 24, 12, 34, 16, 18, 43, 42, 1, 36, 31, 26, 4, 17, 14, 33, 25, 45, 32, 38, 20, 40, 6, 7, 35, 44, 30, 11, 13, 48, 29]
weights list(greater): [30, 19, 16, 3, 45, 21, 0, 26, 20, 41, 35, 4, 5, 47, 28, 42, 9, 31, 10, 1, 40, 46, 8, 49, 2, 32, 27, 7, 24, 25, 39, 13, 6, 15, 43, 14, 23, 37, 12, 36, 18, 17, 38, 33, 44, 22, 34, 48, 11, 29]
weights list(greater): [9, 12, 19, 31, 24, 4, 23, 27, 35, 2, 22, 30, 49, 33, 16, 45, 41, 32, 17, 15, 39, 3, 18, 44, 6, 20, 40, 28, 37, 46, 34, 11, 0, 48, 26, 10, 21, 43, 1, 42, 5, 47, 7, 29, 14, 38, 8, 13, 25, 36]
weights list(greater): [9, 41, 19, 3, 37, 0, 46, 8, 2, 28, 47, 16, 24, 10, 49, 5, 45, 17, 15, 18, 1, 21, 22, 39, 27, 42, 12, 14, 23, 36, 38, 4, 31, 25, 26, 34, 33, 43, 40, 20, 32, 30, 44, 11, 13, 7, 6, 35, 29, 48]
weights list(greater): [19, 30, 3, 16, 21, 20, 41, 0, 26, 45, 4, 8, 35, 40, 42, 10, 47, 27, 9, 31, 28, 32, 46, 5, 39, 14, 49, 24, 12, 2, 1, 6, 7, 43, 23, 13, 25, 22, 36, 33, 44, 37, 17, 38, 15, 34, 18, 11, 29, 48]
weights list(greater): [9, 35, 19, 6, 2, 3, 10, 24, 27, 49, 23, 15, 18, 44, 12, 31, 42, 22, 0, 45, 33, 17, 41, 34, 32, 4, 39, 28, 16, 26, 5, 46, 40, 43, 1, 37, 30, 47, 7, 11, 21, 48, 14, 25, 20, 29, 38, 8, 36, 13]
weights list(greater): [41, 19, 3, 8, 2, 9, 0, 46, 28, 10, 22, 21, 49, 47, 39, 42, 16, 14, 37, 18, 4, 17, 24, 34, 15, 45, 23, 31, 26, 12, 5, 1, 33, 27, 20, 38, 32, 36, 25, 43, 30, 44, 40, 7, 35, 6, 11, 13, 29, 48]
weights list(greater): [19, 30, 16, 3, 21, 40, 45, 20, 0, 8, 41, 4, 42, 26, 10, 47, 5, 46, 35, 28, 2, 32, 25, 1, 39, 31, 6, 27, 43, 49, 12, 22, 44, 7, 24, 14, 9, 34, 23, 13, 15, 36, 38, 18, 33, 17, 37, 11, 48, 29]
weights list(greater): [9, 35, 46, 22, 0, 10, 40, 19, 44, 2, 23, 49, 15, 6, 33, 42, 32, 31, 12, 24, 27, 28, 45, 34, 18, 1, 17, 4, 16, 41, 5, 47, 37, 26, 11, 30, 43, 3, 21, 39, 7, 20, 38, 25, 48, 36, 14, 8, 29, 13]
weights list(greater): [3, 41, 9, 0, 8, 19, 46, 2, 49, 10, 42, 21, 14, 28, 47, 16, 39, 23, 22, 12, 15, 37, 24, 40, 45, 17, 5, 31, 18, 4, 33, 34, 25, 27, 26, 36, 32, 20, 1, 43, 38, 35, 44, 7, 30, 6, 13, 11, 48, 29]
weights list(greater): [19, 30, 16, 3, 21, 10, 45, 0, 4, 1, 41, 20, 8, 40, 47, 5, 35, 26, 42, 32, 9, 2, 28, 49, 24, 44, 27, 46, 7, 25, 31, 43, 39, 13, 14, 22, 17, 37, 36, 6, 23, 38, 18, 34, 12, 15, 33, 11, 29, 48]
weights list(greater): [9, 35, 31, 22, 12, 42, 10, 0, 19, 3, 47, 15, 24, 1, 45, 44, 18, 2, 41, 27, 39, 17, 46, 28, 6, 32, 49, 37, 40, 4, 21, 11, 34, 5, 33, 38, 36, 30, 26, 43, 16, 48, 25, 7, 20, 23, 8, 14, 29, 13]
weights list(greater): [41, 3, 19, 8, 2, 14, 46, 47, 16, 21, 0, 28, 49, 10, 42, 45, 22, 4, 9, 23, 39, 26, 15, 12, 37, 25, 24, 31, 43, 40, 33, 17, 18, 7, 5, 36, 1, 32, 27, 34, 38, 6, 44, 20, 35, 30, 11, 13, 29, 48]
weights list(greater): [19, 3, 16, 30, 0, 45, 26, 40, 21, 8, 4, 42, 20, 35, 9, 24, 1, 41, 47, 5, 27, 31, 25, 10, 13, 28, 12, 2, 46, 32, 43, 7, 22, 6, 49, 39, 44, 36, 38, 17, 14, 15, 34, 33, 18, 23, 37, 11, 48, 29]
weights list(greater): [9, 42, 22, 39, 0, 35, 1, 24, 10, 47, 19, 41, 31, 2, 3, 49, 28, 44, 17, 5, 46, 27, 15, 12, 37, 6, 32, 18, 11, 30, 33, 45, 40, 4, 43, 26, 16, 21, 48, 38, 34, 23, 7, 20, 25, 36, 8, 14, 13, 29]
weights list(greater): [41, 19, 2, 16, 3, 45, 9, 46, 8, 0, 21, 28, 49, 10, 42, 22, 4, 37, 14, 47, 15, 5, 26, 31, 1, 40, 24, 25, 27, 23, 18, 17, 39, 32, 34, 36, 12, 44, 7, 20, 43, 6, 38, 33, 30, 11, 13, 35, 29, 48]
weights list(greater): [19, 30, 16, 3, 21, 40, 4, 26, 0, 20, 45, 8, 10, 5, 27, 35, 1, 41, 47, 42, 9, 32, 24, 31, 28, 46, 7, 49, 25, 2, 6, 13, 12, 14, 39, 18, 43, 44, 36, 17, 22, 34, 38, 23, 33, 37, 11, 15, 48, 29]
weights list(greater): [9, 35, 42, 10, 31, 12, 22, 24, 19, 1, 39, 0, 49, 5, 37, 46, 47, 2, 44, 17, 15, 3, 41, 27, 6, 28, 11, 45, 4, 21, 43, 36, 33, 32, 30, 18, 34, 26, 25, 38, 20, 40, 48, 8, 7, 23, 16, 14, 29, 13]
weights list(greater): [3, 41, 16, 21, 45, 46, 28, 19, 9, 2, 10, 0, 4, 8, 14, 47, 22, 42, 23, 32, 31, 39, 49, 26, 12, 24, 40, 15, 25, 1, 34, 27, 20, 18, 37, 5, 33, 43, 44, 36, 17, 30, 38, 7, 6, 13, 35, 11, 29, 48]
weights list(greater): [19, 3, 21, 30, 45, 16, 20, 40, 0, 27, 8, 1, 35, 26, 9, 5, 46, 10, 42, 4, 47, 41, 25, 2, 28, 32, 49, 24, 31, 13, 18, 23, 44, 17, 6, 39, 36, 43, 12, 22, 7, 34, 37, 38, 14, 15, 33, 11, 48, 29]
weights list(greater): [9, 35, 46, 22, 42, 31, 47, 12, 0, 10, 1, 41, 19, 5, 39, 24, 49, 3, 37, 2, 15, 11, 28, 44, 27, 17, 33, 25, 20, 38, 6, 36, 21, 32, 30, 45, 18, 8, 4, 34, 43, 26, 48, 7, 40, 16, 13, 29, 14, 23]
weights list(greater): [41, 3, 45, 8, 16, 0, 19, 2, 28, 10, 46, 21, 42, 4, 22, 9, 14, 32, 49, 40, 27, 47, 26, 37, 25, 39, 31, 12, 23, 18, 5, 1, 34, 24, 15, 20, 44, 36, 7, 17, 38, 43, 33, 6, 30, 13, 35, 11, 29, 48]
weights list(greater): [19, 40, 30, 16, 3, 21, 0, 45, 20, 35, 8, 47, 26, 27, 5, 4, 10, 41, 28, 46, 2, 31, 49, 1, 32, 42, 39, 9, 6, 14, 7, 24, 44, 43, 25, 23, 13, 22, 12, 36, 38, 18, 15, 17, 34, 33, 37, 11, 48, 29]
weights list(greater): [42, 35, 9, 39, 22, 46, 24, 0, 19, 41, 1, 5, 49, 10, 12, 17, 3, 47, 6, 2, 28, 8, 15, 31, 27, 37, 21, 36, 4, 20, 33, 11, 34, 32, 26, 43, 44, 25, 38, 45, 18, 30, 7, 48, 40, 16, 14, 23, 29, 13]
weights list(greater): [41, 46, 45, 16, 3, 0, 2, 8, 21, 10, 9, 42, 28, 22, 19, 32, 47, 24, 4, 31, 14, 23, 26, 39, 27, 20, 18, 1, 34, 17, 49, 40, 37, 15, 5, 33, 38, 36, 44, 43, 12, 25, 7, 30, 13, 6, 35, 11, 29, 48]
weights list(greater): [19, 30, 3, 45, 26, 40, 21, 16, 41, 20, 0, 10, 4, 35, 8, 47, 42, 5, 9, 46, 31, 27, 49, 13, 1, 32, 7, 28, 24, 39, 6, 12, 2, 22, 25, 43, 23, 44, 14, 36, 34, 18, 17, 38, 33, 15, 37, 48, 11, 29]
weights list(greater): [42, 24, 1, 9, 46, 5, 12, 0, 49, 19, 3, 35, 15, 10, 39, 28, 2, 22, 47, 37, 17, 8, 33, 31, 27, 41, 11, 20, 38, 6, 36, 43, 25, 34, 44, 32, 26, 30, 45, 18, 21, 4, 48, 7, 40, 29, 16, 13, 14, 23]
weights list(greater): [45, 3, 16, 41, 46, 2, 8, 21, 0, 28, 42, 10, 19, 9, 32, 31, 4, 22, 47, 40, 23, 14, 34, 27, 17, 12, 15, 24, 39, 26, 49, 1, 37, 20, 43, 5, 33, 44, 25, 30, 36, 38, 18, 7, 35, 6, 13, 11, 29, 48]
weights list(greater): [19, 30, 3, 21, 41, 26, 9, 16, 8, 0, 40, 4, 45, 25, 27, 20, 1, 47, 6, 35, 46, 2, 32, 10, 5, 42, 31, 44, 22, 28, 43, 49, 24, 34, 23, 12, 13, 7, 39, 36, 15, 18, 17, 33, 38, 14, 37, 11, 48, 29]
